shop_id,product_id,transaction_type,quantity,unit_price,total_amount,transaction_time,payment_method
18,198,SALE,6,254.94,1529.64,2023-02-28,CASH
18,189,SALE,4,80.66,322.64,2023-04-19,UPI
5,184,SALE,9,448.41,4035.69,2023-05-16,CASH
4,168,SALE,10,373.86,3738.6,2023-08-29,CASH
34,168,SALE,3,347.15,1041.45,2023-06-01,CASH
42,44,SALE,8,194.22,1553.76,2023-04-15,UPI
4,40,SALE,1,253.24,253.24,2023-08-16,UPI
19,30,SALE,1,104.39,104.39,2023-02-11,CARD
12,134,SALE,10,449.36,4493.6,2023-11-18,UPI
9,97,SALE,3,339.35,1018.05,2023-05-05,CASH
14,109,SALE,8,105.33,842.64,2023-05-27,UPI
26,148,SALE,2,42.15,84.3,2023-09-14,UPI
10,46,SALE,10,249.86,2498.6,2023-11-27,UPI
10,38,SALE,4,251.73,1006.92,2023-02-23,CASH
23,105,SALE,9,246.41,2217.69,2023-07-20,CASH
14,69,SALE,6,209.62,1257.72,2023-04-18,UPI
39,43,SALE,10,295.35,2953.5,2023-08-09,CASH
47,155,SALE,9,459.6,4136.4,2023-05-27,CARD
47,6,SALE,6,155.0,930.0,2023-04-27,UPI
6,154,SALE,7,438.24,3067.68,2023-01-14,CARD
44,93,SALE,6,172.04,1032.24,2023-01-26,UPI
40,120,SALE,9,207.97,1871.73,2023-12-18,UPI
42,77,SALE,5,234.96,1174.8,2023-10-30,CASH
33,41,SALE,2,95.63,191.26,2023-08-13,UPI
12,148,SALE,7,37.99,265.93,2023-11-30,UPI
38,129,SALE,9,190.11,1710.99,2023-04-17,UPI
28,179,SALE,1,88.15,88.15,2023-11-09,CARD
3,32,SALE,2,346.63,693.26,2023-09-10,CASH
11,135,SALE,10,47.14,471.4,2023-06-12,UPI
2,173,SALE,2,244.41,488.82,2023-08-14,CASH
29,1,SALE,8,100.19,801.52,2023-03-18,CARD
38,19,SALE,1,95.83,95.83,2023-12-11,CASH
25,184,SALE,2,462.43,924.86,2023-12-22,CARD
42,147,SALE,1,269.63,269.63,2023-02-27,CARD
47,127,SALE,5,319.52,1597.6,2023-11-24,UPI
11,143,SALE,2,349.66,699.32,2023-11-02,CASH
15,57,SALE,10,130.47,1304.7,2023-11-05,CASH
22,5,SALE,2,63.47,126.94,2023-09-19,CASH
21,148,SALE,3,39.8,119.4,2023-12-16,UPI
24,1,SALE,2,90.02,180.04,2023-12-23,UPI
26,191,SALE,2,66.92,133.84,2023-05-13,CARD
34,193,SALE,4,60.63,242.52,2023-08-08,CASH
44,109,SALE,2,118.1,236.2,2023-05-26,CARD
20,19,SALE,4,94.74,378.96,2023-09-24,UPI
40,162,SALE,3,139.88,419.64,2023-07-27,UPI
23,124,SALE,7,320.3,2242.1,2023-03-27,CASH
31,74,SALE,4,236.7,946.8,2023-04-08,CARD
12,31,SALE,2,88.87,177.74,2023-11-08,CARD
43,116,SALE,10,437.96,4379.6,2023-07-20,CARD
30,138,SALE,5,181.37,906.85,2023-09-08,CARD
47,147,SALE,5,260.92,1304.6,2023-04-29,CASH
28,53,SALE,8,275.87,2206.96,2023-06-26,CARD
46,112,SALE,9,423.03,3807.27,2023-02-09,UPI
40,45,SALE,1,357.89,357.89,2023-01-08,CASH
1,20,SALE,8,443.21,3545.68,2023-12-22,UPI
25,88,SALE,8,64.84,518.72,2023-01-10,CASH
31,109,SALE,6,104.36,626.16,2023-05-07,CASH
22,43,SALE,7,285.37,1997.59,2023-11-02,UPI
43,63,SALE,3,429.59,1288.77,2023-01-27,CARD
17,24,SALE,8,518.36,4146.88,2023-03-29,UPI
1,179,SALE,7,100.61,704.27,2023-10-20,CASH
2,79,SALE,2,337.17,674.34,2023-11-12,CARD
9,168,SALE,5,322.56,1612.8,2023-05-24,CASH
14,86,SALE,1,298.73,298.73,2023-09-27,UPI
1,159,SALE,6,50.15,300.9,2023-07-11,CASH
6,99,SALE,9,194.13,1747.17,2023-09-07,CASH
35,43,SALE,6,307.79,1846.74,2023-02-16,CARD
3,46,SALE,3,278.66,835.98,2023-05-04,CASH
5,79,SALE,8,333.43,2667.44,2023-11-17,UPI
2,94,SALE,4,205.47,821.88,2023-03-17,CASH
5,120,SALE,10,233.08,2330.8,2023-09-10,CARD
13,114,SALE,4,219.06,876.24,2023-12-13,UPI
38,22,SALE,9,23.57,212.13,2023-03-06,CARD
39,45,SALE,5,326.99,1634.95,2023-04-05,CASH
23,179,SALE,1,102.9,102.9,2023-02-22,UPI
40,84,SALE,1,36.03,36.03,2023-06-21,CASH
30,17,SALE,7,19.98,139.86,2023-10-02,UPI
8,16,SALE,10,88.02,880.2,2023-02-01,UPI
43,74,SALE,1,251.99,251.99,2023-11-02,CARD
16,171,SALE,2,221.22,442.44,2023-07-14,CARD
35,199,SALE,10,342.37,3423.7,2023-08-01,UPI
16,10,SALE,8,364.15,2913.2,2023-11-01,UPI
39,58,SALE,10,122.8,1228.0,2023-08-08,UPI
31,104,SALE,3,312.37,937.11,2023-11-17,UPI
38,181,SALE,5,247.47,1237.35,2023-11-19,UPI
42,169,SALE,9,207.43,1866.87,2023-10-21,UPI
4,146,SALE,10,512.95,5129.5,2023-07-21,UPI
21,172,SALE,4,494.24,1976.96,2023-08-07,CARD
21,120,SALE,3,226.29,678.87,2023-06-09,CASH
8,108,SALE,1,303.84,303.84,2023-11-14,CASH
38,149,SALE,5,35.26,176.3,2023-05-03,UPI
46,109,SALE,2,107.4,214.8,2023-02-14,CARD
50,123,SALE,3,92.25,276.75,2023-09-14,CARD
49,62,SALE,6,338.24,2029.44,2023-11-30,UPI
30,185,SALE,8,250.71,2005.68,2023-09-24,CASH
37,32,SALE,5,300.93,1504.65,2023-07-01,CASH
40,54,SALE,10,405.59,4055.9,2023-01-09,CARD
35,180,SALE,8,54.54,436.32,2023-07-17,CARD
9,97,SALE,1,384.42,384.42,2023-12-10,CASH
50,98,SALE,9,198.57,1787.13,2023-08-24,CARD
9,101,SALE,8,252.45,2019.6,2023-03-04,CARD
7,157,SALE,2,434.08,868.16,2023-04-19,UPI
33,21,SALE,2,134.95,269.9,2023-05-13,CASH
41,109,SALE,4,118.15,472.6,2023-02-14,CARD
50,73,SALE,3,291.62,874.86,2023-10-18,CASH
32,147,SALE,4,228.06,912.24,2023-05-19,CASH
8,75,SALE,10,351.24,3512.4,2023-02-08,CARD
20,89,SALE,10,223.91,2239.1,2023-11-08,CASH
48,195,SALE,8,174.49,1395.92,2023-03-28,CASH
3,52,SALE,4,169.94,679.76,2023-06-04,UPI
11,115,SALE,2,430.06,860.12,2023-09-14,CARD
11,63,SALE,4,497.45,1989.8,2023-07-31,CASH
19,105,SALE,1,258.65,258.65,2023-10-25,CASH
27,120,SALE,9,228.84,2059.56,2023-10-25,UPI
50,115,SALE,6,465.9,2795.4,2023-07-26,CASH
34,77,SALE,5,220.26,1101.3,2023-04-05,CASH
41,148,SALE,1,43.6,43.6,2023-06-05,CARD
3,39,SALE,9,130.08,1170.72,2023-02-07,UPI
34,172,SALE,8,475.18,3801.44,2023-10-29,CARD
14,84,SALE,5,37.85,189.25,2023-09-18,CASH
21,181,SALE,2,251.71,503.42,2023-09-19,CARD
43,54,SALE,3,386.9,1160.7,2023-04-20,CASH
20,148,SALE,6,38.13,228.78,2023-04-09,CASH
10,24,SALE,4,487.16,1948.64,2023-07-06,CASH
49,180,SALE,3,57.6,172.8,2023-07-08,UPI
2,1,SALE,2,94.79,189.58,2023-11-14,CASH
6,180,SALE,2,62.63,125.26,2023-03-05,CARD
31,150,SALE,7,338.61,2370.27,2023-05-24,CASH
49,36,SALE,6,372.67,2236.02,2023-12-18,CASH
23,109,SALE,2,108.82,217.64,2023-11-26,CARD
31,127,SALE,7,341.02,2387.14,2023-04-27,UPI
10,58,SALE,8,131.77,1054.16,2023-10-02,UPI
20,72,SALE,10,156.93,1569.3,2023-10-25,UPI
3,40,SALE,8,277.32,2218.56,2023-11-12,CASH
29,68,SALE,2,76.26,152.52,2023-01-17,CASH
36,89,SALE,5,207.47,1037.35,2023-05-12,CARD
49,24,SALE,5,530.36,2651.8,2023-05-14,CASH
15,190,SALE,10,292.78,2927.8,2023-12-03,UPI
10,65,SALE,1,141.87,141.87,2023-09-30,UPI
9,46,SALE,10,259.58,2595.8,2023-05-07,CASH
4,135,SALE,5,45.66,228.3,2023-04-26,UPI
20,109,SALE,5,108.5,542.5,2023-01-13,CASH
24,89,SALE,6,213.3,1279.8,2023-03-04,CARD
3,51,SALE,4,232.44,929.76,2023-10-13,CARD
30,170,SALE,8,410.84,3286.72,2023-06-25,CARD
29,68,SALE,2,71.77,143.54,2023-04-08,UPI
49,25,SALE,6,118.65,711.9,2023-06-28,UPI
17,151,SALE,1,326.97,326.97,2023-12-29,CASH
43,179,SALE,1,93.95,93.95,2023-12-25,CASH
31,65,SALE,9,155.75,1401.75,2023-11-03,UPI
16,146,SALE,5,456.23,2281.15,2023-10-23,CASH
1,35,SALE,4,418.73,1674.92,2023-10-25,UPI
21,49,SALE,9,62.38,561.42,2023-08-03,CASH
4,112,SALE,5,391.73,1958.65,2023-06-10,CARD
21,170,SALE,3,407.65,1222.95,2023-01-14,UPI
18,156,SALE,9,125.53,1129.77,2023-06-27,CARD
8,82,SALE,1,264.29,264.29,2023-06-29,CASH
28,82,SALE,10,264.76,2647.6,2023-08-17,CARD
11,98,SALE,8,194.2,1553.6,2023-07-21,CASH
27,42,SALE,7,530.05,3710.35,2023-02-18,CARD
28,65,SALE,5,132.41,662.05,2023-10-10,UPI
28,169,SALE,6,218.7,1312.2,2023-02-15,UPI
33,78,SALE,9,371.64,3344.76,2023-05-02,CARD
3,27,SALE,3,109.27,327.81,2023-09-28,CARD
8,69,SALE,2,212.93,425.86,2023-11-13,UPI
24,190,SALE,2,298.41,596.82,2023-01-12,CASH
40,159,SALE,3,48.55,145.65,2023-07-17,UPI
26,87,SALE,7,70.47,493.29,2023-05-18,CARD
39,168,SALE,3,353.05,1059.15,2023-11-08,UPI
35,68,SALE,7,72.31,506.17,2023-10-04,CASH
30,40,SALE,3,270.91,812.73,2023-11-18,UPI
29,3,SALE,4,251.37,1005.48,2023-08-14,CARD
48,6,SALE,1,173.15,173.15,2023-01-01,UPI
26,46,SALE,5,272.26,1361.3,2023-07-08,UPI
24,124,SALE,9,358.07,3222.63,2023-03-09,CARD
36,176,SALE,10,218.51,2185.1,2023-09-07,UPI
22,2,SALE,5,437.4,2187.0,2023-04-20,UPI
19,28,SALE,3,457.69,1373.07,2023-04-07,CASH
9,191,SALE,1,68.87,68.87,2023-03-09,CARD
47,102,SALE,1,381.43,381.43,2023-12-05,UPI
5,85,SALE,5,335.87,1679.35,2023-09-06,CASH
1,122,SALE,10,249.46,2494.6,2023-05-20,CARD
23,67,SALE,8,311.18,2489.44,2023-05-05,CARD
38,125,SALE,2,112.45,224.9,2023-10-18,CARD
14,31,SALE,3,102.4,307.2,2023-06-28,UPI
4,176,SALE,5,230.23,1151.15,2023-02-23,CASH
30,32,SALE,8,312.0,2496.0,2023-01-27,UPI
18,83,SALE,7,92.02,644.14,2023-03-20,UPI
1,149,SALE,6,32.19,193.14,2023-04-18,UPI
25,12,SALE,9,369.01,3321.09,2023-10-25,CARD
29,30,SALE,4,120.13,480.52,2023-01-31,CASH
33,77,SALE,3,229.72,689.16,2023-03-13,UPI
42,60,SALE,2,103.3,206.6,2023-03-02,CASH
49,115,SALE,3,420.15,1260.45,2023-06-16,UPI
41,160,SALE,3,369.82,1109.46,2023-08-07,UPI
33,169,SALE,6,194.49,1166.94,2023-12-22,CARD
38,169,SALE,3,208.4,625.2,2023-09-09,CASH
26,43,SALE,10,306.49,3064.9,2023-09-29,CASH
31,99,SALE,7,198.28,1387.96,2023-10-02,UPI
42,10,SALE,10,364.56,3645.6,2023-02-11,CARD
26,184,SALE,4,389.56,1558.24,2023-02-10,UPI
6,52,SALE,3,160.99,482.97,2023-01-03,CARD
17,18,SALE,3,12.44,37.32,2023-11-04,CASH
18,62,SALE,1,361.02,361.02,2023-03-16,CASH
20,161,SALE,2,181.62,363.24,2023-09-11,CARD
5,61,SALE,8,421.06,3368.48,2023-08-27,UPI
12,111,SALE,1,321.06,321.06,2023-05-25,CASH
50,30,SALE,3,109.15,327.45,2023-10-23,CARD
33,165,SALE,4,348.08,1392.32,2023-06-18,CARD
50,199,SALE,7,314.04,2198.28,2023-07-13,CARD
35,112,SALE,9,437.37,3936.33,2023-04-18,CASH
43,180,SALE,10,61.91,619.1,2023-09-12,UPI
13,179,SALE,6,99.66,597.96,2023-09-08,CASH
16,91,SALE,7,42.44,297.08,2023-03-16,UPI
33,9,SALE,9,471.56,4244.04,2023-07-09,UPI
49,58,SALE,10,126.14,1261.4,2023-10-04,UPI
20,147,SALE,7,248.56,1739.92,2023-06-16,UPI
24,41,SALE,6,105.04,630.24,2023-03-18,UPI
35,173,SALE,7,207.0,1449.0,2023-03-30,CARD
22,151,SALE,9,303.0,2727.0,2023-10-05,CASH
26,127,SALE,3,292.87,878.61,2023-10-19,UPI
16,183,SALE,10,402.78,4027.8,2023-04-21,UPI
8,106,SALE,7,507.84,3554.88,2023-07-19,CARD
10,12,SALE,10,382.21,3822.1,2023-08-02,CARD
12,173,SALE,2,221.16,442.32,2023-03-11,CARD
23,191,SALE,3,71.22,213.66,2023-07-17,CASH
1,2,SALE,8,406.23,3249.84,2023-09-27,CARD
3,62,SALE,1,327.79,327.79,2023-02-02,CARD
4,72,SALE,7,158.02,1106.14,2023-09-27,CASH
23,38,SALE,3,268.68,806.04,2023-02-28,UPI
48,98,SALE,7,194.45,1361.15,2023-11-07,CARD
4,52,SALE,4,163.12,652.48,2023-02-09,UPI
30,54,SALE,8,431.47,3451.76,2023-05-09,CARD
31,64,SALE,2,116.26,232.52,2023-09-28,UPI
29,86,SALE,3,300.33,900.99,2023-02-09,UPI
50,160,SALE,7,384.17,2689.19,2023-01-13,UPI
24,75,SALE,3,401.46,1204.38,2023-05-02,CARD
30,84,SALE,7,41.08,287.56,2023-10-11,CASH
29,88,SALE,2,65.1,130.2,2023-12-22,CASH
26,199,SALE,1,377.39,377.39,2023-12-04,CASH
22,63,SALE,3,467.36,1402.08,2023-09-01,UPI
44,77,SALE,10,226.11,2261.1,2023-08-16,CARD
25,64,SALE,4,131.34,525.36,2023-05-21,CASH
49,7,SALE,7,260.68,1824.76,2023-09-05,CASH
48,153,SALE,6,198.97,1193.82,2023-09-10,CARD
28,135,SALE,10,45.96,459.6,2023-02-09,CARD
35,186,SALE,8,235.92,1887.36,2023-01-31,CARD
4,37,SALE,2,374.97,749.94,2023-08-29,UPI
12,80,SALE,8,284.05,2272.4,2023-08-30,CARD
5,18,SALE,9,12.45,112.05,2023-06-22,CARD
44,157,SALE,7,427.87,2995.09,2023-07-17,UPI
33,145,SALE,1,384.3,384.3,2023-01-06,CARD
14,161,SALE,3,185.11,555.33,2023-02-27,CASH
50,77,SALE,2,230.85,461.7,2023-01-03,UPI
9,114,SALE,8,227.29,1818.32,2023-09-29,UPI
9,13,SALE,5,148.09,740.45,2023-03-25,UPI
18,123,SALE,8,99.11,792.88,2023-03-26,CASH
22,128,SALE,1,167.55,167.55,2023-04-22,UPI
35,165,SALE,4,335.9,1343.6,2023-02-08,CASH
40,13,SALE,1,139.52,139.52,2023-04-09,UPI
50,118,SALE,10,278.16,2781.6,2023-03-18,CASH
28,47,SALE,8,80.5,644.0,2023-10-06,CARD
16,30,SALE,3,118.79,356.37,2023-02-17,CARD
43,95,SALE,1,32.46,32.46,2023-07-29,UPI
7,184,SALE,1,423.68,423.68,2023-02-19,CARD
10,8,SALE,2,216.32,432.64,2023-12-31,UPI
47,162,SALE,6,130.14,780.84,2023-07-19,CARD
45,136,SALE,8,330.42,2643.36,2023-04-04,CASH
27,110,SALE,9,139.37,1254.33,2023-07-24,CARD
47,91,SALE,4,39.65,158.6,2023-12-19,CARD
48,42,SALE,4,546.47,2185.88,2023-08-20,CARD
41,176,SALE,8,243.23,1945.84,2023-06-11,CASH
18,143,SALE,10,302.69,3026.9,2023-03-30,CARD
3,3,SALE,9,244.08,2196.72,2023-04-02,UPI
42,138,SALE,7,176.22,1233.54,2023-03-28,CASH
47,68,SALE,9,71.69,645.21,2023-09-24,CASH
9,36,SALE,7,387.99,2715.93,2023-08-30,UPI
36,157,SALE,6,423.26,2539.56,2023-12-20,UPI
31,37,SALE,9,357.19,3214.71,2023-07-20,CARD
24,136,SALE,1,318.58,318.58,2023-02-09,UPI
22,38,SALE,10,288.4,2884.0,2023-08-19,CASH
2,161,SALE,9,205.26,1847.34,2023-05-22,UPI
22,81,SALE,2,186.61,373.22,2023-10-11,CARD
8,192,SALE,10,248.08,2480.8,2023-04-08,CASH
33,162,SALE,10,131.8,1318.0,2023-11-22,CASH
31,37,SALE,8,377.23,3017.84,2023-05-27,CARD
18,170,SALE,6,471.63,2829.78,2023-01-11,CARD
16,10,SALE,2,426.63,853.26,2023-05-16,CARD
10,192,SALE,6,226.6,1359.6,2023-11-03,CASH
31,142,SALE,3,463.54,1390.62,2023-03-04,CASH
10,15,SALE,9,171.65,1544.85,2023-08-18,CARD
37,93,SALE,4,166.46,665.84,2023-10-11,CASH
17,19,SALE,9,98.16,883.44,2023-09-10,CARD
50,135,SALE,3,45.36,136.08,2023-07-25,CARD
50,141,SALE,4,356.43,1425.72,2023-08-14,UPI
27,92,SALE,9,177.3,1595.7,2023-11-20,CASH
29,36,SALE,2,361.33,722.66,2023-10-20,CARD
10,106,SALE,8,453.39,3627.12,2023-01-22,CASH
20,142,SALE,9,439.63,3956.67,2023-12-02,CASH
1,196,SALE,5,172.57,862.85,2023-01-26,UPI
39,94,SALE,4,185.81,743.24,2023-03-26,CASH
20,7,SALE,5,267.46,1337.3,2023-07-19,CASH
44,60,SALE,8,120.6,964.8,2023-06-26,CARD
3,86,SALE,8,291.35,2330.8,2023-04-09,CARD
12,3,SALE,10,229.05,2290.5,2023-03-03,UPI
23,155,SALE,3,457.91,1373.73,2023-03-30,CARD
36,42,SALE,4,491.27,1965.08,2023-04-01,UPI
8,152,SALE,7,501.28,3508.96,2023-11-06,UPI
47,63,SALE,8,462.6,3700.8,2023-03-14,UPI
3,172,SALE,1,450.03,450.03,2023-03-15,CARD
3,11,SALE,10,167.7,1677.0,2023-11-09,UPI
7,68,SALE,3,72.63,217.89,2023-01-01,CARD
31,189,SALE,8,89.22,713.76,2023-01-22,CARD
35,166,SALE,10,302.2,3022.0,2023-11-16,CARD
23,26,SALE,8,35.24,281.92,2023-11-21,CASH
41,188,SALE,2,236.59,473.18,2023-04-21,UPI
20,155,SALE,2,515.46,1030.92,2023-06-28,UPI
24,82,SALE,6,269.9,1619.4,2023-06-27,CASH
35,134,SALE,7,441.72,3092.04,2023-04-06,CARD
45,179,SALE,10,99.65,996.5,2023-03-03,CARD
21,7,SALE,5,268.12,1340.6,2023-07-06,CARD
13,13,SALE,9,152.19,1369.71,2023-02-02,CASH
32,68,SALE,10,71.98,719.8,2023-01-29,CASH
6,129,SALE,7,180.18,1261.26,2023-08-15,CARD
20,140,SALE,3,106.65,319.95,2023-04-30,CARD
49,71,SALE,8,440.25,3522.0,2023-06-09,CASH
31,42,SALE,3,482.43,1447.29,2023-08-19,CARD
10,18,SALE,8,12.13,97.04,2023-02-20,CARD
28,65,SALE,1,137.85,137.85,2023-09-23,UPI
37,130,SALE,4,100.26,401.04,2023-03-22,UPI
50,54,SALE,2,440.38,880.76,2023-04-09,CASH
44,66,SALE,2,161.12,322.24,2023-02-18,UPI
10,181,SALE,6,249.88,1499.28,2023-05-29,CARD
9,42,SALE,1,542.3,542.3,2023-10-23,CASH
36,167,SALE,3,178.23,534.69,2023-06-23,CARD
29,45,SALE,7,364.55,2551.85,2023-08-26,UPI
13,150,SALE,9,330.33,2972.97,2023-04-09,UPI
50,184,SALE,4,469.33,1877.32,2023-03-22,CARD
25,172,SALE,7,498.86,3492.02,2023-11-16,UPI
15,72,SALE,10,144.79,1447.9,2023-01-07,CARD
22,33,SALE,7,209.6,1467.2,2023-04-16,CASH
29,86,SALE,7,333.74,2336.18,2023-01-12,CASH
40,89,SALE,2,214.09,428.18,2023-10-23,CARD
34,9,SALE,4,474.41,1897.64,2023-09-03,CASH
43,147,SALE,3,270.15,810.45,2023-10-29,CASH
9,187,SALE,3,438.97,1316.91,2023-01-07,CARD
24,97,SALE,7,338.84,2371.88,2023-03-26,CARD
7,58,SALE,9,140.26,1262.34,2023-03-27,CARD
14,116,SALE,3,410.15,1230.45,2023-12-14,CARD
15,41,SALE,7,101.77,712.39,2023-04-01,CARD
46,26,SALE,8,34.74,277.92,2023-11-13,CARD
49,199,SALE,10,377.91,3779.1,2023-01-05,CASH
4,11,SALE,4,153.71,614.84,2023-11-21,CASH
29,120,SALE,4,230.54,922.16,2023-11-03,UPI
45,153,SALE,3,185.0,555.0,2023-10-26,UPI
50,101,SALE,5,217.92,1089.6,2023-11-20,CASH
13,157,SALE,3,452.13,1356.39,2023-07-30,CASH
7,110,SALE,4,128.85,515.4,2023-11-28,UPI
50,200,SALE,5,275.73,1378.65,2023-06-05,UPI
17,89,SALE,8,223.46,1787.68,2023-04-25,CASH
20,188,SALE,10,267.96,2679.6,2023-06-17,CASH
27,180,SALE,8,62.93,503.44,2023-10-30,CASH
30,155,SALE,9,491.3,4421.7,2023-06-30,CASH
5,54,SALE,7,422.71,2958.97,2023-01-20,UPI
14,114,SALE,9,233.77,2103.93,2023-11-03,CASH
27,166,SALE,9,298.23,2684.07,2023-10-04,CASH
22,139,SALE,1,107.06,107.06,2023-05-21,CARD
9,136,SALE,9,349.54,3145.86,2023-05-18,UPI
4,200,SALE,10,265.99,2659.9,2023-08-17,UPI
46,199,SALE,5,376.87,1884.35,2023-09-26,CASH
3,68,SALE,9,75.45,679.05,2023-08-08,CARD
29,122,SALE,3,251.01,753.03,2023-06-18,UPI
38,146,SALE,10,448.15,4481.5,2023-07-10,CASH
40,187,SALE,1,413.25,413.25,2023-11-18,UPI
10,33,SALE,3,223.56,670.68,2023-07-09,CARD
3,53,SALE,5,275.88,1379.4,2023-10-18,CASH
49,165,SALE,7,315.14,2205.98,2023-03-09,CARD
31,72,SALE,10,146.1,1461.0,2023-01-09,CARD
49,173,SALE,6,213.3,1279.8,2023-03-06,CARD
42,147,SALE,10,258.83,2588.3,2023-10-05,UPI
18,112,SALE,1,391.66,391.66,2023-10-19,CASH
20,152,SALE,6,501.04,3006.24,2023-12-02,CARD
16,119,SALE,6,298.84,1793.04,2023-06-11,CASH
47,72,SALE,9,146.35,1317.15,2023-01-10,CASH
16,93,SALE,2,189.12,378.24,2023-12-23,UPI
1,36,SALE,3,373.93,1121.79,2023-04-20,UPI
32,72,SALE,3,138.72,416.16,2023-06-27,UPI
32,92,SALE,5,192.96,964.8,2023-04-14,UPI
23,24,SALE,3,534.19,1602.57,2023-09-14,UPI
1,153,SALE,5,198.03,990.15,2023-07-30,CARD
41,198,SALE,10,248.38,2483.8,2023-12-19,UPI
28,113,SALE,7,337.18,2360.26,2023-11-16,UPI
26,34,SALE,3,110.44,331.32,2023-10-07,UPI
8,88,SALE,4,68.44,273.76,2023-07-19,UPI
23,158,SALE,3,224.85,674.55,2023-10-08,CARD
14,161,SALE,4,205.24,820.96,2023-12-12,CASH
26,165,SALE,4,348.22,1392.88,2023-09-15,UPI
36,88,SALE,7,67.16,470.12,2023-05-19,CASH
39,122,SALE,6,283.08,1698.48,2023-07-24,UPI
34,169,SALE,1,203.89,203.89,2023-08-14,UPI
7,113,SALE,9,329.35,2964.15,2023-11-16,CASH
48,13,SALE,2,160.61,321.22,2023-12-26,CARD
13,7,SALE,2,273.83,547.66,2023-12-24,UPI
31,14,SALE,4,158.82,635.28,2023-01-27,UPI
26,105,SALE,4,246.88,987.52,2023-05-27,CARD
26,64,SALE,8,109.84,878.72,2023-07-30,UPI
50,43,SALE,8,331.29,2650.32,2023-06-25,CASH
46,187,SALE,5,363.09,1815.45,2023-06-28,CARD
45,13,SALE,8,151.95,1215.6,2023-08-31,CARD
9,151,SALE,9,321.71,2895.39,2023-07-13,CASH
19,76,SALE,10,199.02,1990.2,2023-11-27,UPI
30,35,SALE,7,439.09,3073.63,2023-03-24,UPI
29,190,SALE,8,286.77,2294.16,2023-05-19,CASH
27,150,SALE,1,333.41,333.41,2023-10-10,CASH
21,53,SALE,7,293.25,2052.75,2023-09-21,CASH
45,112,SALE,7,446.71,3126.97,2023-03-06,UPI
1,32,SALE,10,359.6,3596.0,2023-07-05,CASH
29,48,SALE,4,171.86,687.44,2023-10-08,UPI
16,87,SALE,3,60.2,180.6,2023-05-25,CASH
50,166,SALE,5,339.32,1696.6,2023-01-09,UPI
17,65,SALE,8,137.0,1096.0,2023-03-12,UPI
25,22,SALE,6,22.52,135.12,2023-06-09,UPI
9,139,SALE,10,104.89,1048.9,2023-07-15,UPI
32,107,SALE,7,474.72,3323.04,2023-09-25,UPI
22,119,SALE,6,310.47,1862.82,2023-05-01,CARD
29,70,SALE,3,358.47,1075.41,2023-01-15,CARD
25,76,SALE,6,221.81,1330.86,2023-08-25,CARD
9,124,SALE,5,329.83,1649.15,2023-06-12,CARD
17,189,SALE,3,86.36,259.08,2023-03-04,CASH
45,2,SALE,7,461.59,3231.13,2023-05-14,CASH
38,106,SALE,9,448.49,4036.41,2023-09-13,CARD
44,150,SALE,1,304.63,304.63,2023-08-06,CARD
10,57,SALE,8,136.65,1093.2,2023-01-02,CASH
2,128,SALE,9,192.7,1734.3,2023-07-07,CARD
38,53,SALE,8,271.04,2168.32,2023-09-01,UPI
3,192,SALE,10,271.11,2711.1,2023-03-11,CASH
13,44,SALE,8,201.61,1612.88,2023-11-06,UPI
15,40,SALE,3,294.77,884.31,2023-03-04,CASH
7,100,SALE,3,181.68,545.04,2023-10-19,CARD
38,166,SALE,3,311.72,935.16,2023-02-05,CARD
12,36,SALE,2,355.96,711.92,2023-05-13,CASH
17,182,SALE,6,346.68,2080.08,2023-12-12,CASH
37,176,SALE,9,202.75,1824.75,2023-01-26,CASH
2,5,SALE,10,67.34,673.4,2023-03-16,CASH
25,123,SALE,8,84.2,673.6,2023-11-06,CARD
4,94,SALE,7,181.79,1272.53,2023-03-29,CASH
30,61,SALE,1,416.4,416.4,2023-10-05,CARD
45,4,SALE,1,366.59,366.59,2023-04-01,CASH
48,8,SALE,9,210.83,1897.47,2023-01-28,CASH
13,141,SALE,5,323.92,1619.6,2023-01-01,CARD
9,200,SALE,3,309.57,928.71,2023-04-23,CARD
5,179,SALE,9,87.67,789.03,2023-10-23,UPI
30,96,SALE,5,292.6,1463.0,2023-04-02,CARD
29,144,SALE,8,18.34,146.72,2023-08-29,UPI
50,155,SALE,5,463.9,2319.5,2023-08-24,CARD
22,106,SALE,7,536.36,3754.52,2023-07-16,CASH
42,87,SALE,6,63.65,381.9,2023-12-19,CARD
26,7,SALE,8,277.11,2216.88,2023-12-02,UPI
41,1,SALE,7,107.02,749.14,2023-04-20,UPI
50,58,SALE,5,128.5,642.5,2023-02-01,CASH
12,80,SALE,10,240.84,2408.4,2023-03-17,CARD
47,6,SALE,5,164.93,824.65,2023-07-11,UPI
49,2,SALE,7,461.98,3233.86,2023-08-28,CASH
31,145,SALE,3,356.66,1069.98,2023-05-23,UPI
46,37,SALE,2,381.84,763.68,2023-12-30,CARD
25,29,SALE,9,184.55,1660.95,2023-09-17,UPI
28,116,SALE,4,446.59,1786.36,2023-11-27,CASH
38,195,SALE,6,157.9,947.4,2023-06-05,CARD
47,33,SALE,5,224.1,1120.5,2023-05-07,CASH
35,170,SALE,10,469.51,4695.1,2023-03-11,CASH
14,111,SALE,5,351.59,1757.95,2023-04-05,UPI
34,12,SALE,4,372.04,1488.16,2023-09-09,CARD
